#separator:comma,,,,,,,,,,,,,,
#html:true,,,,,,,,,,,,,,
#deck column:1,,,,,,,,,,,,,,
#tags column:15,,,,,,,,,,,,,,
#columns:Deck,Word,EntryUUID,CardUUID,PartOfSpeech,Grammar,PronunciationIPA,WordAudioURL,DefinitionHTML,Example1HTML,Example2HTML,Example3HTML,Example4HTML,Example5HTML,Tags
COCA-English::02-01001-02000,religion,97ad2579-411d-4293-b73f-5b7f59f9e986,54bf342b-e034-56da-909c-c1896c43376d,noun,noncount,rɪˈlɪʤən,https://media.merriam-webster.com/audio/prons/en/us/mp3/r/religi02.mp3,the belief in a god or in a group of gods,Many people turn to <em>religion</em> for comfort in a time of crisis.,,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,religion,97ad2579-411d-4293-b73f-5b7f59f9e986,c1a741ec-335a-5a6b-81d7-fb083c026e1d,noun,count; noncount,rɪˈlɪʤən,https://media.merriam-webster.com/audio/prons/en/us/mp3/r/religi02.mp3,"an organized system of beliefs, ceremonies, and rules used to worship a god or a group of gods","There are many <em>religions</em>, such as Buddhism, Christianity, Hinduism, Islam, and Judaism.",Shinto is a <em>religion</em> that is unique to Japan.,I think that children should be taught about different <em>religions</em>. [=<em>faiths</em>],It is against my <em>religion</em> [=my beliefs do not allow me] to drink alcohol.,They advocated for <em>freedom of religion</em>. [=the right to choose what religion to follow and to worship without interference],COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,religion,97ad2579-411d-4293-b73f-5b7f59f9e986,31e9dae9-9079-56e4-9128-cc74c3dea748,noun,count; noncount,rɪˈlɪʤən,https://media.merriam-webster.com/audio/prons/en/us/mp3/r/religi02.mp3,"an interest, a belief, or an activity that is very important to a person or group",Hockey is a <em>religion</em> in Canada.,Politics are a <em>religion</em> to him.,"Where I live, high school football is <em>religion</em>.",Food is <em>religion</em> in this house.,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,crisis,8dbc89c0-0949-44d2-8bf5-4d17a56ad85d,b68ac376-13cd-52c0-8445-6622fcefac81,noun,count; noncount,ˈkraɪsəs,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/crisis01.mp3,a difficult or dangerous situation that needs serious attention,the AIDS <em>crisis</em>,She was dealing with a family <em>crisis</em> at the time.,Most people blame the government for the country's worsening economic/financial/fiscal <em>crisis</em>.,last year's state budget <em>crisis</em>,an energy/fuel/water <em>crisis</em> [=a time when there is not enough energy/fuel/water],COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,cbc45b05-262d-5719-ac40-bb52cd796ef9,verb,+ obj; no obj,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to add (people or things) together to find the total number often + <em>up</em>,<em>Count</em> the plates on the table.,She made sure to <em>count</em> her change.,<em>Count</em> how many fingers I am holding up.,He <em>counted</em> seven deer in the field.,"When it comes to books, I have <em>too many to count</em>. [=I have a lot of books]",COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,dafcd26e-6be9-58ac-9f6f-82131d054604,verb,no obj,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to say numbers in order often + <em>to</em> or <em>up to</em>,Can your daughter <em>count</em> yet?,"The teacher taught the students to <em>count</em> by 10s. [=to say ""10, 20, 30,"" etc.]",My son can <em>count to</em> one hundred.,He <em>counted up to</em> 10 and then stopped.,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,4c90bb3a-928f-53de-954d-0633c2dd5b74,verb,#NAME?,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to include (someone or something) in a total,She <em>counts</em> [=<em>numbers</em>] several musicians among her friends. [=her friends include musicians],"There will be 150 people at the wedding, not <em>counting</em> children.",,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,c101f4ee-3c2e-5014-a02d-6e54c3cb316a,verb,no obj,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to be accepted or allowed officially,"There was a penalty on the play, so the goal does not <em>count</em>. [=the goal is not allowed]",,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,f94d337f-cc09-554e-9f45-3dc6a1ff864a,verb,#NAME?,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to consider or regard (someone or something) in a specified way often + <em>as</em>,I <em>count</em> myself lucky.,I don't <em>count</em> him <em>as</em> my friend anymore.,She was <em>counted as</em> absent from school that day.,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,13db8058-d110-54f5-bb96-1dbf3a94058c,verb,no obj,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to be considered or regarded <em>as</em> something,A laptop computer <em>counts as</em> a piece of luggage on the plane.,The job is so easy that it hardly <em>counts as</em> work. [=it can hardly be considered to be work],,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,0bdedb18-9d9d-5137-846f-ae4834f4af0a,verb,no obj,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to have value or importance often + <em>for</em>,Every vote <em>counts</em>.,"He played well in the play-offs, when it really <em>counted</em>. [=<em>mattered</em>]",My effort in class has to <em>count for</em> something!,Her promises don't <em>count for</em> much. [=her promises don't have much value],,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,35e3ef00-b9b8-4832-9fc0-cbc8e48def8c,a5e3b71d-d5b7-58dd-b456-bcf05c0112dd,verb,no obj; + obj,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,to be considered in a specified way when a person or thing is being judged,His experience <em>counts</em> in his favor. [=his experience is a good thing that is in his favor],His lack of experience <em>counts</em> against him.,A wrong answer on the quiz will not <em>count</em> against [=will not hurt] your final grade.,They <em>counted</em> his lack of job experience against him.,A wrong answer on the quiz will not be <em>counted</em> against your final grade.,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,7c6af39d-a2be-4634-9c4c-f19ec0a5f96e,337025e4-6523-586d-876e-13e225219003,noun,count,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,an act or process of adding people or things together to find the total number : an act or process of counting usually singular,They completed the ballot <em>count</em> late last night.,"At (my) last <em>count</em> [=the last time I counted], I had 50 responses to the invitation.","According to the last <em>count</em>, he still needs many more votes.",The official <em>count</em> showed that 40 people were killed in the hurricane.,The teacher took/did a quick <em>count</em> of the students. [=the teacher quickly counted the students],COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,7c6af39d-a2be-4634-9c4c-f19ec0a5f96e,d5173cdd-7a7e-595a-9375-38544260f843,noun,count,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,the total number that is counted usually singular,The final <em>count</em> [=<em>tally</em>] of people at the conference was over 200.,,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,7c6af39d-a2be-4634-9c4c-f19ec0a5f96e,e184486e-f725-5d36-9051-9fcfe0207ddd,noun,singular,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,an act or process of saying numbers in order until a particular number is reached usually + <em>of</em>,The boxer took an eight-<em>count</em> before getting up again. [=the referee counted to eight before the boxer got up again],I'll give you a <em>count of</em> three to get out of here. = I'll give you <em>until the count of</em> three to get out of here.,"If you're not out of here <em>by the count of</em> three [=by the time I count to three], I'm calling the police.","Jump off the diving board <em>at the count of</em> 10. [=when I say ""10"" after counting ""one, two, three,…"" etc.]",Hold your breath <em>for a count of</em> 10. [=for the amount of time that it takes to count to 10],COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,7c6af39d-a2be-4634-9c4c-f19ec0a5f96e,45dca4b5-b4ce-5c2e-8049-73945d0d20b9,noun,count,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,one of the crimes that someone is charged with often + <em>of</em>,"She was charged with two <em>counts of</em> theft, and she was found guilty on both <em>counts</em>.",,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,7c6af39d-a2be-4634-9c4c-f19ec0a5f96e,73b1c50e-e8bc-5035-bcc2-9d14897b5c40,noun,count,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,"an idea or opinion that is expressed in a statement, argument, etc.",The theory is wrong <em>on all/several counts</em>. [=all/several parts of the theory are wrong],I agree with you <em>on both counts</em>. [=I agree with both the points you have made],,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,count,7c6af39d-a2be-4634-9c4c-f19ec0a5f96e,26a53abb-cb43-5c78-a3b5-2e80d45cde79,noun,,ˈkaʊnt,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/count001.mp3,the number of balls and strikes that have been pitched to a batter A <em>full count</em> is a situation in baseball in which a batter has three balls and two strikes.,"<em>The count</em> is two balls, two strikes.",He was behind/ahead in <em>the count</em>. [=he had more/fewer strikes than balls against him],,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,museum,92624a13-43f7-4394-8eed-61f24fbe7ee3,63f6d43f-6051-5800-8314-4d005461a97b,noun,count,mjʊˈziːjəm,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/museum01.mp3,a building in which interesting and valuable things (such as paintings and sculptures or scientific or historical objects) are collected and shown to the public,an art <em>museum</em>,a history <em>museum</em>,a <em>museum</em> of natural history,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,engage,be627ac2-af32-4b44-9b06-26ec2d2ee913,163a7fa6-01ba-5361-9667-72ecaff37257,verb,#NAME?,ɪnˈgeɪʤ,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/engage01.mp3,"to hire (someone) to perform a particular service to pay for (help, services, etc.)",He was <em>engaged</em> as a tutor.,I suggest you <em>engage</em> the services of a lawyer. [=I suggest you hire a lawyer],,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,engage,be627ac2-af32-4b44-9b06-26ec2d2ee913,ef85276b-e275-520c-964b-f45f1f274068,verb,#NAME?,ɪnˈgeɪʤ,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/engage01.mp3,"to get and keep (someone's attention, interest, etc.)",He sure can <em>engage</em> an audience.,The story <em>engaged</em> my interest.,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,engage,be627ac2-af32-4b44-9b06-26ec2d2ee913,26f7e7f6-e244-59aa-b4be-b08904151244,verb,+ obj; no obj,ɪnˈgeɪʤ,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/engage01.mp3,to start fighting against (an opponent) (<em>formal</em>),The troops prepared to <em>engage</em> the enemy.,The troops prepared to <em>engage</em> with the enemy.,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,engage,be627ac2-af32-4b44-9b06-26ec2d2ee913,4fda8922-b9d0-5078-8503-9efafb46ff9a,verb,+ obj; no obj,ɪnˈgeɪʤ,https://media.merriam-webster.com/audio/prons/en/us/mp3/e/engage01.mp3,to move (a mechanism or part of a machine) so that it fits into another part,He <em>engaged</em> the clutch and drove away.,"As I released the clutch, the gears <em>engaged</em>.",,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,communication,feb9b4b6-f767-4aec-9664-5de2eb167043,83a4263c-16a7-5734-9694-1bfaaa0fa1af,noun,noncount,kəˌmjuːnəˈkeɪʃən,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/commun17.mp3,"the act or process of using words, sounds, signs, or behaviors to express or exchange information or to express your ideas, thoughts, feelings, etc., to someone else",human <em>communication</em>,nonverbal <em>communication</em>,He is studying insect <em>communication</em>.,Parents need to have good <em>communication</em> with their children. [=they need to be able to understand and be understood by their children],<em>communication</em> problems/skills,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,communication,feb9b4b6-f767-4aec-9664-5de2eb167043,9f62dde5-1fa9-5215-9f57-ef63c3776d83,noun,count,kəˌmjuːnəˈkeɪʃən,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/commun17.mp3,"a message that is given to someone : a letter, telephone call, etc. usually singular",The captain received an important <em>communication</em>.,,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,communication,feb9b4b6-f767-4aec-9664-5de2eb167043,2fd16382-4350-5531-babc-af4cf706a9ff,noun,noncount,kəˌmjuːnəˈkeɪʃən,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/commun17.mp3,the ways of sending information to people by using technology,radio/wireless/electronic <em>communications</em>,<em>Communications</em> is a growing industry.,<em>communications</em> systems/technology,"a <em>communications satellite</em> [=a satellite that is used to send signals for television, radio, etc., to people around the world]",,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,communication,feb9b4b6-f767-4aec-9664-5de2eb167043,0de8c473-3ee6-566f-ae63-ca65043ea28b,noun,noncount,kəˌmjuːnəˈkeɪʃən,https://media.merriam-webster.com/audio/prons/en/us/mp3/c/commun17.mp3,the study of how information is sent to people by using technology,He majored in <em>communications</em> in college.,,,,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,murder,c38b5f94-a616-4b51-8cc9-b631bad1f70c,efbf7352-95c6-57ee-ac85-e987e60078ed,noun,noncount; count,ˈmɚdɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/murder01.mp3,the crime of deliberately killing a person often used before another noun,He was found guilty of (committing) <em>murder</em>.,She was accused/convicted of <em>murder</em>.,She was charged with <em>murder</em>. [=she was officially accused of the crime of murder],the mass <em>murder</em> of civilians in wartime,a string of unsolved <em>murders</em>,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,murder,c38b5f94-a616-4b51-8cc9-b631bad1f70c,d234ca0c-161f-558b-80a5-7ec6e31b21b4,noun,noncount,ˈmɚdɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/murder01.mp3,something that is very difficult or unpleasant To <em>be murder on</em> something is to cause pain or harm to it.,That test was <em>murder</em>. [=it was very difficult],Traffic is <em>murder</em> this time of day.,Carrying the luggage <em>was murder on</em> my back.,These shoes <em>are murder on</em> my feet.,,COCA-English::2026-04-04 COCA-English::02-01001-02000
COCA-English::02-01001-02000,murder,9f77c1ba-611b-412b-a724-a9d41c316bbe,ce468bfb-921d-51a9-af56-26d89b9520ad,verb,#NAME?,ˈmɚdɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/m/murder01.mp3,to kill (a person) in a deliberate and unlawful way : to commit the murder of (someone) sometimes used figuratively,He was arrested and accused of <em>murdering</em> his wife.,His wife was found <em>murdered</em>.,a dictator who is responsible for <em>murdering</em> thousands of innocent people,My father will <em>murder</em> me [=he will be very angry] when he finds out that I dented the car.,,COCA-English::2026-04-04 COCA-English::02-01001-02000
